domain,head,names,share_of_domain
tool.artifact,term,25,0.0002
tool.artifact,pillow,25,0.0002
tool.artifact,lanterns,25,0.0002
tool.artifact,lead,25,0.0002
tool.artifact,tokens,25,0.0002
tool.artifact,text,25,0.0002
tool.artifact,rests,25,0.0002
tool.artifact,bread,25,0.0002
tool.artifact,adhesive,25,0.0002
tool.artifact,chambers,25,0.0002
tool.artifact,boot,25,0.0002
tool.artifact,exhibition,25,0.0002
tool.artifact,index,25,0.0002
tool.artifact,web,25,0.0002
tool.artifact,cupboard,25,0.0002
tool.artifact,sand,25,0.0002
tool.artifact,log,25,0.0002
tool.artifact,rakes,25,0.0002
tool.artifact,mouldings,25,0.0002
tool.artifact,acquisition,25,0.0002
tool.artifact,hospital,25,0.0002
tool.artifact,pianos,25,0.0002
tool.artifact,mats,25,0.0002
tool.artifact,strips,25,0.0002
tool.artifact,bath,25,0.0002
tool.artifact,strip,25,0.0002
tool.artifact,chimney,25,0.0002
tool.artifact,valances,25,0.0002
tool.artifact,prayer,25,0.0002
tool.artifact,rule,25,0.0002
tool.artifact,greenish,25,0.0002
tool.artifact,trumpets,25,0.0002
tool.artifact,artists',25,0.0002
tool.artifact,mallets,25,0.0002
tool.artifact,vacuum,25,0.0002
tool.artifact,adzes,25,0.0002
tool.artifact,poetry,25,0.0002
tool.artifact,dynasty,24,0.0002
tool.artifact,dome,24,0.0002
tool.artifact,alcohol,24,0.0002
tool.artifact,label,24,0.0002
tool.artifact,street,24,0.0002
tool.artifact,bronze,24,0.0002
tool.artifact,stories,24,0.0002
tool.artifact,engineer's,24,0.0002
tool.artifact,engineers',24,0.0002
tool.artifact,cats,24,0.0002
tool.artifact,qualifier,24,0.0002
tool.artifact,filters,24,0.0002
tool.artifact,lantern,24,0.0002
tool.artifact,heater,24,0.0002
tool.artifact,portable,24,0.0002
tool.artifact,structural,24,0.0002
tool.artifact,balance,24,0.0002
tool.artifact,comb,24,0.0002
tool.artifact,exhibitions,24,0.0002
tool.artifact,shops,24,0.0002
tool.artifact,vise,24,0.0002
tool.artifact,electronic,24,0.0002
tool.artifact,change,24,0.0002
tool.artifact,national,24,0.0002
tool.artifact,elevator,24,0.0002
tool.artifact,latch,24,0.0002
tool.artifact,handles,24,0.0002
tool.artifact,reference,24,0.0002
tool.artifact,organ,24,0.0002
tool.artifact,cheese,24,0.0002
tool.artifact,steam,24,0.0002
tool.artifact,chamber,24,0.0002
tool.artifact,river,24,0.0002
tool.artifact,forest,24,0.0002
tool.artifact,skin,24,0.0002
tool.artifact,auger,24,0.0002
tool.artifact,banks,24,0.0002
tool.artifact,action,24,0.0002
tool.artifact,foundation,24,0.0002
tool.artifact,wine,24,0.0002
tool.artifact,attributes,24,0.0002
tool.artifact,chromatography,24,0.0002
tool.artifact,valley,24,0.0002
tool.artifact,baroque,24,0.0002
tool.artifact,bucket,23,0.0002
tool.artifact,buckets,23,0.0002
tool.artifact,cans,23,0.0002
tool.artifact,outerwear,23,0.0002
tool.artifact,printer,23,0.0002
tool.artifact,dwelling,23,0.0002
tool.artifact,farms,23,0.0002
tool.artifact,hoods,23,0.0002
tool.artifact,ceiling,23,0.0002
tool.artifact,fiction,23,0.0002
tool.artifact,surface,23,0.0002
tool.artifact,cat,23,0.0002
tool.artifact,factory,23,0.0002
tool.artifact,glue,23,0.0002
tool.artifact,negative,23,0.0002
tool.artifact,heaters,23,0.0002
tool.artifact,grinder,23,0.0002
tool.artifact,token,23,0.0002
tool.artifact,support,23,0.0002
tool.artifact,gilding,23,0.0002
tool.artifact,spanish,23,0.0002
tool.artifact,flask,23,0.0002
tool.artifact,bond,23,0.0002
tool.artifact,traps,23,0.0002
tool.artifact,scissors,23,0.0002
tool.artifact,protection,23,0.0002
tool.artifact,course,23,0.0002
tool.artifact,designer,23,0.0002
tool.artifact,offices,23,0.0002
tool.artifact,measurement,23,0.0002
tool.artifact,shields,23,0.0002
tool.artifact,market,23,0.0002
tool.artifact,pencil,23,0.0002
tool.artifact,squares,23,0.0002
tool.artifact,granite,23,0.0002
tool.artifact,cylinder,23,0.0002
tool.artifact,load,23,0.0002
tool.artifact,loads,23,0.0002
tool.artifact,shot,23,0.0002
tool.artifact,english,23,0.0002
tool.artifact,long,23,0.0002
tool.artifact,glove,23,0.0002
tool.artifact,seed,23,0.0002
tool.artifact,ray,23,0.0002
tool.artifact,clothes,23,0.0002
tool.artifact,markers,23,0.0002
tool.artifact,deep,23,0.0002
tool.artifact,engravers,23,0.0002
tool.artifact,patch,23,0.0002
tool.artifact,soap,23,0.0002
tool.artifact,mallet,23,0.0002
tool.artifact,lift,23,0.0002
tool.artifact,software,23,0.0002
tool.artifact,awl,23,0.0002
tool.artifact,scoop,23,0.0002
tool.artifact,radio,23,0.0002
tool.artifact,officer,23,0.0002
tool.artifact,strings,23,0.0002
tool.artifact,hoe,23,0.0002
tool.artifact,bows,23,0.0002
tool.artifact,imaging,23,0.0002
tool.artifact,fluorescence,23,0.0002
tool.artifact,location,22,0.0002
tool.artifact,tobacco,22,0.0002
tool.artifact,medicine,22,0.0002
tool.artifact,sciences,22,0.0002
tool.artifact,farm,22,0.0002
tool.artifact,binder,22,0.0002
tool.artifact,folding,22,0.0002
tool.artifact,certificates,22,0.0002
tool.artifact,ceilings,22,0.0002
tool.artifact,railroad,22,0.0002
tool.artifact,master,22,0.0002
tool.artifact,shelters,22,0.0002
tool.artifact,slip,22,0.0002
tool.artifact,vase,22,0.0002
tool.artifact,glaze,22,0.0002
tool.artifact,pillars,22,0.0002
tool.artifact,chants,22,0.0002
tool.artifact,apparatuses,22,0.0002
tool.artifact,neck,22,0.0002
tool.artifact,plow,22,0.0002
tool.artifact,tags,22,0.0002
tool.artifact,composite,22,0.0002
tool.artifact,coal,22,0.0002
tool.artifact,idiophones,22,0.0002
tool.artifact,asphalt,22,0.0002
tool.artifact,pistol,22,0.0002
tool.artifact,handle,22,0.0002
tool.artifact,chalk,22,0.0002
tool.artifact,lifes,22,0.0002
tool.artifact,baths,22,0.0002
tool.artifact,balloon,22,0.0002
tool.artifact,cake,22,0.0002
tool.artifact,axe,22,0.0002
tool.artifact,forests,22,0.0002
tool.artifact,spade,22,0.0002
tool.artifact,gray,22,0.0002
tool.artifact,dances,22,0.0002
tool.artifact,texts,22,0.0002
tool.artifact,rolls,22,0.0002
tool.artifact,bricks,22,0.0002
tool.artifact,states,22,0.0002
tool.artifact,sleeves,22,0.0002
tool.artifact,detectors,22,0.0002
tool.artifact,shelf,21,0.0002
tool.artifact,sports,21,0.0002
tool.artifact,level,21,0.0002
tool.artifact,dryer,21,0.0002
tool.artifact,separator,21,0.0002
tool.artifact,administrative,21,0.0002
tool.artifact,guitars,21,0.0002
tool.artifact,hood,21,0.0002
tool.artifact,road,21,0.0002
tool.artifact,certificate,21,0.0002
tool.artifact,rocks,21,0.0002
tool.artifact,tomography,21,0.0002
tool.artifact,exchange,21,0.0002
tool.artifact,gouge,21,0.0002
tool.artifact,gouges,21,0.0002
tool.artifact,ladder,21,0.0002
tool.artifact,mines,21,0.0002
tool.artifact,villages,21,0.0002
tool.artifact,schools,21,0.0002
tool.artifact,first,21,0.0002
tool.artifact,wells,21,0.0002
tool.artifact,drying,21,0.0002
tool.artifact,high,21,0.0002
tool.artifact,directories,21,0.0002
tool.artifact,energy,21,0.0002
tool.artifact,chloride,21,0.0002
tool.artifact,end,21,0.0002
tool.artifact,harness,21,0.0002
tool.artifact,cultural,21,0.0002
tool.artifact,historical,21,0.0002
tool.artifact,mountain,21,0.0002
tool.artifact,dutch,21,0.0002
tool.artifact,trumpet,21,0.0002
tool.artifact,commercial,21,0.0002
tool.artifact,vises,21,0.0002
tool.artifact,agents,21,0.0002
tool.artifact,children's,21,0.0002
tool.artifact,shingle,21,0.0002
tool.artifact,lots,21,0.0002
tool.artifact,albums,21,0.0002
tool.artifact,ceremonial,21,0.0002
tool.artifact,slate,21,0.0002
tool.artifact,courts,21,0.0002
tool.artifact,coffee,21,0.0002
tool.artifact,beaters,21,0.0002
tool.artifact,grounds,21,0.0002
tool.artifact,club,21,0.0002
tool.artifact,seam,21,0.0002
tool.artifact,casters,21,0.0002
tool.artifact,yards,21,0.0002
tool.artifact,silk,21,0.0002
tool.artifact,rest,21,0.0002
tool.artifact,liners,21,0.0002
tool.artifact,factories,21,0.0002
tool.artifact,restaurants,21,0.0002
tool.artifact,animation,21,0.0002
tool.artifact,shield,21,0.0002
tool.artifact,chordophones,21,0.0002
tool.artifact,can,20,0.0001
tool.artifact,separators,20,0.0001
tool.artifact,disks,20,0.0001
tool.artifact,personal,20,0.0001
tool.artifact,shade,20,0.0001
tool.artifact,slide,20,0.0001
tool.artifact,entities,20,0.0001
tool.artifact,marking,20,0.0001
tool.artifact,colonial,20,0.0001
tool.artifact,eastern,20,0.0001
tool.artifact,portuguese,20,0.0001
tool.artifact,indicators,20,0.0001
tool.artifact,architect,20,0.0001
tool.artifact,brackets,20,0.0001
tool.artifact,combs,20,0.0001
tool.artifact,trailer,20,0.0001
